time,P_00,P_01,P_02,P_03,P_10,P_11,P_12,P_13,P_20,P_21,P_22,P_23,P_30,P_31,P_32,P_33
27.02,0.010011360000000056,-1.068923756846826e-20,-3.1849026850784166e-20,1.8313437817590565e-21,-1.068923756846826e-20,0.010000098656220747,-3.355364104350404e-05,1.92936042185175e-06,-3.1849026850784166e-20,-3.355364104350404e-05,0.012020174359999988,-0.0014209940000000035,1.8313437817590565e-21,1.92936042185175e-06,-0.0014209940000000035,0.001001420000000007
27.04,0.010011520000000057,-1.0858730564092713e-20,-2.854731835653129e-20,1.4376252751759408e-21,-1.0858730564092713e-20,0.010000080091671153,-3.0075219484016996e-05,1.514569429839098e-06,-2.854731835653129e-20,-3.0075219484016996e-05,0.012077454687999986,-0.0014410224000000033,1.4376252751759408e-21,1.514569429839098e-06,-0.0014410224000000033,0.001001440000000007
27.06,0.010011680000000057,-1.1022887019719669e-20,-2.5986348369040794e-20,1.1293679391857015e-21,-1.1022887019719669e-20,0.010000067149282274,-2.7377182018507196e-05,1.1898136359085007e-06,-2.5986348369040794e-20,-2.7377182018507196e-05,0.012135536159999984,-0.001461051200000003,1.1293679391857015e-21,1.1898136359085007e-06,-0.001461051200000003,0.0010014600000000072
27.08,0.010011840000000058,-1.1151258006941667e-20,-3.0791090136225264e-20,1.7037297888549266e-21,-1.1151258006941667e-20,0.010000091907661051,-3.243908175309421e-05,1.794916310573417e-06,-3.0791090136225264e-20,-3.243908175309421e-05,0.012194418791999983,-0.0014810804000000028,1.7037297888549266e-21,1.794916310573417e-06,-0.0014810804000000028,0.0010014800000000073
27.1,0.010012000000000059,-1.1297219543704527e-20,-3.191931347372739e-20,1.83629825255647e-21,-1.1297219543704527e-20,0.0100000981340141,-3.362768952628645e-05,1.9345800643694256e-06,-3.191931347372739e-20,-3.362768952628645e-05,0.012254102599999993,-0.001501110000000006,1.83629825255647e-21,1.9345800643694256e-06,-0.001501110000000006,0.0010015000000000074
27.12,0.01001216000000006,-1.1438808731178354e-20,-3.378200647484915e-20,2.0594299304042887e-21,-1.1438808731178354e-20,0.010000108966732023,-3.559007703114512e-05,2.1696541298665373e-06,-3.378200647484915e-20,-3.559007703114512e-05,0.012314587599999993,-0.0015211400000000057,2.0594299304042887e-21,2.1696541298665373e-06,-0.0015211400000000057,0.0010015200000000075
27.14,0.01001232000000006,-1.1624800738670485e-20,-2.727189884065615e-20,1.2521856731160903e-21,-1.1624800738670485e-20,0.010000073020115331,-2.873153734214017e-05,1.3192047842592516e-06,-2.727189884065615e-20,-2.873153734214017e-05,0.01237587380799999,-0.0015411704000000055,1.2521856731160903e-21,1.3192047842592516e-06,-0.0015411704000000055,0.0010015400000000076
27.16,0.010012480000000061,-1.1785299966258063e-20,-2.53659790094171e-20,1.0123197517704007e-21,-1.1785299966258063e-20,0.010000063930695567,-2.6723609433551138e-05,1.066500830034525e-06,-2.53659790094171e-20,-2.6723609433551138e-05,0.01243796123999999,-0.0015612012000000052,1.0123197517704007e-21,1.066500830034525e-06,-0.0015612012000000052,0.0010015600000000077
27.18,0.010012640000000062,-1.196224650212571e-20,-1.8641917450618972e-20,1.6790037329716566e-22,-1.196224650212571e-20,0.010000037513679557,-1.9639664641285628e-05,1.768866874042255e-07,-1.8641917450618972e-20,-1.9639664641285628e-05,0.012500849911999989,-0.0015812324000000048,1.6790037329716566e-22,1.768866874042255e-07,-0.0015812324000000048,0.0010015800000000078
27.2,0.010012800000000063,-1.2100012789820833e-20,-2.270481662312688e-20,6.800959487652341e-22,-1.2100012789820833e-20,0.010000052373905369,-2.3920017101314513e-05,7.164958429317964e-07,-2.270481662312688e-20,-2.3920017101314513e-05,0.012564539839999988,-0.0016012640000000046,6.800959487652341e-22,7.164958429317964e-07,-0.0016012640000000046,0.0010016000000000079
27.22,0.010012960000000064,-1.2214685155531115e-20,-3.100489591946552e-20,1.7334654812355577e-21,-1.2214685155531115e-20,0.010000091564079227,-3.2664330786211605e-05,1.8262435078844768e-06,-3.100489591946552e-20,-3.2664330786211605e-05,0.012629031039999985,-0.0016212960000000043,1.7334654812355577e-21,1.8262435078844768e-06,-0.0016212960000000043,0.001001620000000008
27.24,0.010013120000000065,-1.236910476505107e-20,-3.0541739919695495e-20,1.669719090486822e-21,-1.236910476505107e-20,0.01000008887966905,-3.217638588804445e-05,1.7590853016691632e-06,-3.0541739919695495e-20,-3.217638588804445e-05,0.012694323527999983,-0.001641328400000004,1.669719090486822e-21,1.7590853016691632e-06,-0.001641328400000004,0.001001640000000008
27.26,0.010013280000000065,-1.2520381456095905e-20,-3.069256019760338e-20,1.6848626581125323e-21,-1.2520381456095905e-20,0.010000089506391701,-3.233527832424704e-05,1.775039378841182e-06,-3.069256019760338e-20,-3.233527832424704e-05,0.012760417319999991,-0.0016613612000000073,1.6848626581125323e-21,1.775039378841182e-06,-0.0016613612000000073,0.0010016600000000082
27.28,0.010013440000000066,-1.267410073369917e-20,-3.035853299822217e-20,1.637110578113291e-21,-1.267410073369917e-20,0.0100000875597964,-3.1983373419920957e-05,1.724731526143454e-06,-3.035853299822217e-20,-3.1983373419920957e-05,0.01282731243199999,-0.001681394400000007,1.637110578113291e-21,1.724731526143454e-06,-0.001681394400000007,0.0010016800000000083
27.3,0.010013600000000067,-1.2843630083417001e-20,-2.6605650678536775e-20,1.1421912542560699e-21,-1.2843630083417001e-20,0.01000006895694698,-2.802963044299429e-05,1.2033232766543466e-06,-2.6605650678536775e-20,-2.802963044299429e-05,0.012895008879999989,-0.0017014280000000068,1.1421912542560699e-21,1.2033232766543466e-06,-0.0017014280000000068,0.0010017000000000084
27.32,0.010013760000000068,-1.30055616195346e-20,-2.4197588089428587e-20,8.222902362814394e-22,-1.30055616195346e-20,0.010000058358559093,-2.549268424040607e-05,8.663006110369193e-07,-2.4197588089428587e-20,-2.549268424040607e-05,0.012963506679999988,-0.0017214620000000065,8.222902362814394e-22,8.663006110369193e-07,-0.0017214620000000065,0.0010017200000000085
27.34,0.010013920000000068,-1.3146515919700294e-20,-2.6853635614399508e-20,1.1718822087687852e-21,-1.3146515919700294e-20,0.010000069860144574,-2.829088795522907e-05,1.2346033416505594e-06,-2.6853635614399508e-20,-2.829088795522907e-05,0.013032805847999988,-0.0017414964000000061,1.1718822087687852e-21,1.2346033416505594e-06,-0.0017414964000000061,0.0010017400000000086
27.36,0.01001408000000007,-1.3288942976002281e-20,-2.8976452663502684e-20,1.451662096928098e-21,-1.3288942976002281e-20,0.010000079810149502,-3.0527321790408706e-05,1.529357526212345e-06,-2.8976452663502684e-20,-3.0527321790408706e-05,0.013102906399999987,-0.001761531200000006,1.451662096928098e-21,1.529357526212345e-06,-0.001761531200000006,0.0010017600000000087
27.38,0.01001424000000007,-1.3431691393810798e-20,-3.0906476635251673e-20,1.7065425625035994e-21,-1.3431691393810798e-20,0.010000089421593106,-3.2560643934184945e-05,1.7978796286611676e-06,-3.0906476635251673e-20,-3.2560643934184945e-05,0.013173808351999987,-0.0017815664000000056,1.7065425625035994e-21,1.7978796286611676e-06,-0.0017815664000000056,0.0010017800000000087
27.4,0.01001440000000007,-1.3606593581522905e-20,-2.5851062032509503e-20,1.0201119952908225e-21,-1.3606593581522905e-20,0.010000065158342246,-2.723465492669591e-05,1.0747101277073471e-06,-2.5851062032509503e-20,-2.723465492669591e-05,0.013245511719999986,-0.0018016020000000054,1.0201119952908225e-21,1.0747101277073471e-06,-0.0018016020000000054,0.0010018000000000088
27.42,0.010014560000000072,-1.3762827067468475e-20,-2.4785111781850075e-20,8.727515035382179e-22,-1.3762827067468475e-20,0.010000060562973888,-2.6111653202077156e-05,9.194626513110816e-07,-2.4785111781850075e-20,-2.6111653202077156e-05,0.013318016519999996,-0.0018216380000000087,8.727515035382179e-22,9.194626513110816e-07,-0.0018216380000000087,0.001001820000000009
27.44,0.010014720000000072,-1.3900723893607655e-20,-2.8150644790713425e-20,1.3294521839822862e-21,-1.3900723893607655e-20,0.010000075285674617,-2.9657315272963468e-05,1.4006067304610867e-06,-2.8150644790713425e-20,-2.9657315272963468e-05,0.013391322767999996,-0.0018416744000000083,1.3294521839822862e-21,1.4006067304610867e-06,-0.0018416744000000083,0.001001840000000009
27.46,0.010014880000000073,-1.4076030388870608e-20,-2.224942384727307e-20,5.164518216678186e-22,-1.4076030388870608e-20,0.010000050596476979,-2.344025092803731e-05,5.440932032772332e-07,-2.224942384727307e-20,-2.344025092803731e-05,0.013465430479999995,-0.0018617112000000081,5.164518216678186e-22,5.440932032772332e-07,-0.0018617112000000081,0.0010018600000000091
27.48,0.010015040000000074,-1.421781970007252e-20,-2.4995900551498816e-20,8.937045247193862e-22,-1.421781970007252e-20,0.01000006121836021,-2.6333723745894155e-05,9.415371138930538e-07,-2.4995900551498816e-20,-2.6333723745894155e-05,0.013540339671999994,-0.0018817484000000079,8.937045247193862e-22,9.415371138930538e-07,-0.0018817484000000079,0.0010018800000000092
27.5,0.010015200000000075,-1.4372346926143036e-20,-2.4319517491488536e-20,7.97488607633926e-22,-1.4372346926143036e-20,0.010000058420573662,-2.5621139511850817e-05,8.401715569583811e-07,-2.4319517491488536e-20,-2.5621139511850817e-05,0.013616050359999993,-0.0019017860000000077,7.97488607633926e-22,8.401715569583811e-07,-0.0019017860000000077,0.0010019000000000093
27.52,0.010015360000000076,-1.4534582544183234e-20,-2.1396796521645365e-20,3.881808851695493e-22,-1.4534582544183234e-20,0.01000004750182887,-2.254198953493322e-05,4.0895698766406865e-07,-2.1396796521645365e-20,-2.254198953493322e-05,0.013692562559999991,-0.0019218240000000075,3.881808851695493e-22,4.0895698766406865e-07,-0.0019218240000000075,0.0010019200000000094
27.54,0.010015520000000076,-1.470247063071505e-20,-1.5792598388069688e-20,-3.9728292189005695e-22,-1.470247063071505e-20,0.01000003062808584,-1.663784516682848e-05,-4.1854618090113597e-07,-1.5792598388069688e-20,-1.663784516682848e-05,0.013769876287999989,-0.0019418624000000072,-3.9728292189005695e-22,-4.1854618090113597e-07,-0.0019418624000000072,0.0010019400000000095
27.56,0.010015680000000077,-1.486344511597172e-20,-1.1400236083230608e-20,-1.0138453416538193e-21,-1.486344511597172e-20,0.010000021037971808,-1.201039614616994e-05,-1.068108072088345e-06,-1.1400236083230608e-20,-1.201039614616994e-05,0.013847991559999986,-0.001961901200000007,-1.0138453416538193e-21,-1.068108072088345e-06,-0.001961901200000007,0.0010019600000000096
27.58,0.010015840000000078,-1.501848738831002e-20,-9.370225723987104e-21,-1.2977679518558529e-21,-1.501848738831002e-20,0.010000017697572838,-9.87173617304821e-06,-1.3672267042364165e-06,-9.370225723987104e-21,-9.87173617304821e-06,0.013926908391999985,-0.001981940400000007,-1.2977679518558529e-21,-1.3672267042364165e-06,-0.001981940400000007,0.0010019800000000097
27.6,0.010016000000000079,-1.5164575367463623e-20,-1.2800119801841419e-20,-8.073613025093047e-22,-1.5164575367463623e-20,0.010000023790716083,-1.3485204027019094e-05,-8.505726552880887e-07,-1.2800119801841419e-20,-1.3485204027019094e-05,0.014006626799999998,-0.00200198000000001,-8.073613025093047e-22,-8.505726552880887e-07,-0.00200198000000001,0.0010020000000000098
27.62,0.01001616000000008,-1.5315665143788446e-20,-1.3184886297069936e-20,-7.502216774288984e-22,-1.5315665143788446e-20,0.01000002461435745,-1.3890563880773838e-05,-7.903748200986236e-07,-1.3184886297069936e-20,-1.3890563880773838e-05,0.014087146799999997,-0.0020220200000000098,-7.502216774288984e-22,-7.903748200986236e-07,-0.0020220200000000098,0.00100202000000001
27.64,0.01001632000000008,-1.546736594463751e-20,-1.3256442379892169e-20,-7.378326478774045e-22,-1.546736594463751e-20,0.010000024794271218,-1.3965949767091345e-05,-7.773227085727119e-07,-1.3256442379892169e-20,-1.3965949767091345e-05,0.014168468407999995,-0.0020420604000000097,-7.378326478774045e-22,-7.773227085727119e-07,-0.0020420604000000097,0.00100204000000001
27.66,0.010016480000000081,-1.5626384393392105e-20,-8.895603899756252e-21,-1.3624204592688345e-21,-1.5626384393392105e-20,0.010000017264884094,-9.371711779955551e-06,-1.4353395240240096e-06,-8.895603899756252e-21,-9.371711779955551e-06,0.014250591639999992,-0.0020621012000000094,-1.3624204592688345e-21,-1.4353395240240096e-06,-0.0020621012000000094,0.0010020600000000101
27.68,0.010016640000000082,-1.5783852196081395e-20,1.9113790803747308e-21,-2.9177774636273017e-21,-1.5783852196081395e-20,0.010000011369136256,2.0136793460419096e-06,-3.0739418858245515e-06,1.9113790803747308e-21,2.0136793460419096e-06,0.01433351651199999,-0.002082142400000009,-2.9177774636273017e-21,-3.0739418858245515e-06,-0.002082142400000009,0.0010020800000000102
27.7,0.010016800000000083,-1.59359874130644e-20,-2.0567825058747507e-22,-2.6026839553044194e-21,-1.59359874130644e-20,0.010000011091383198,-2.1668650106640413e-07,-2.741984035968174e-06,-2.0567825058747507e-22,-2.1668650106640413e-07,0.01441724303999999,-0.002102184000000009,-2.6026839553044194e-21,-2.741984035968174e-06,-0.002102184000000009,0.0010021000000000103
27.72,0.010016960000000083,-1.6087837356958385e-20,6.359977850952876e-22,-2.717484326593951e-21,-1.6087837356958385e-20,0.01000001111417153,6.700374703921966e-07,-2.862928718766703e-06,6.359977850952876e-22,6.700374703921966e-07,0.014501771239999987,-0.0021222260000000087,-2.717484326593951e-21,-2.862928718766703e-06,-0.0021222260000000087,0.0010021200000000104
27.74,0.010017120000000084,-1.6239710268515678e-20,6.756672838244987e-22,-2.7153422601701714e-21,-1.6239710268515678e-20,0.01000001111276293,7.118301482963543e-07,-2.86067200529751e-06,6.756672838244987e-22,7.118301482963543e-07,0.014587101127999985,-0.0021422684000000085,-2.7153422601701714e-21,-2.86067200529751e-06,-0.0021422684000000085,0.0010021400000000105
27.76,0.010017280000000085,-1.6390687357410234e-20,3.646366736517496e-21,-3.1423906931037276e-21,-1.6390687357410234e-20,0.010000012055122949,3.841526498228649e-06,-3.310576798118226e-06,3.646366736517496e-21,3.841526498228649e-06,0.014673232719999998,-0.002162311200000012,-3.1423906931037276e-21,-3.310576798118226e-06,-0.002162311200000012,0.0010021600000000106
27.78,0.010017440000000086,-1.654285852234613e-20,-2.977290840337068e-21,-2.159933846583264e-21,-1.654285852234613e-20,0.010000011739497943,-3.1366405198757697e-06,-2.2755371869136225e-06,-2.977290840337068e-21,-3.1366405198757697e-06,0.014760166031999996,-0.0021823544000000115,-2.159933846583264e-21,-2.2755371869136225e-06,-0.0021823544000000115,0.0010021800000000107
27.8,0.010017600000000087,-1.669307553945869e-20,-5.6255780498019224e-21,-1.7631593115967417e-21,-1.669307553945869e-20,0.010000013482610082,-5.9266685738820414e-06,-1.8575266026494686e-06,-5.6255780498019224e-21,-5.9266685738820414e-06,0.014847901079999995,-0.0022023980000000112,-1.7631593115967417e-21,-1.8575266026494686e-06,-0.0022023980000000112,0.0010022000000000108
27.82,0.010017760000000087,-1.6845110065301023e-20,-5.3817355397956724e-21,-1.7940064951512933e-21,-1.6845110065301023e-20,0.010000013310937327,-5.669775197194919e-06,-1.89002478003623e-06,-5.3817355397956724e-21,-5.669775197194919e-06,0.014936437879999993,-0.002222442000000011,-1.7940064951512933e-21,-1.89002478003623e-06,-0.002222442000000011,0.001002220000000011
27.84,0.010017920000000088,-1.699884538490419e-20,1.650248374412695e-21,-2.8318913131334975e-21,-1.699884538490419e-20,0.01000001134744143,1.7385724796896883e-06,-2.9834589621930396e-06,1.650248374412695e-21,1.7385724796896883e-06,0.01502577644799999,-0.0022424864000000107,-2.8318913131334975e-21,-2.9834589621930396e-06,-0.0022424864000000107,0.001002240000000011
27.86,0.010018080000000089,-1.714310430483106e-20,1.0633000269705779e-20,-4.16008359730853e-21,-1.714310430483106e-20,0.010000019367538268,1.1202096564416913e-05,-4.382738360862124e-06,1.0633000269705779e-20,1.1202096564416913e-05,0.015115916799999988,-0.0022625312000000104,-4.16008359730853e-21,-4.382738360862124e-06,-0.0022625312000000104,0.001002260000000011
27.88,0.01001824000000009,-1.7291236579726528e-20,1.300172794896914e-20,-4.501157193777153e-21,-1.7291236579726528e-20,0.010000023306971579,1.3697602585752644e-05,-4.74206679745589e-06,1.300172794896914e-20,1.3697602585752644e-05,0.015206858951999986,-0.0022825764000000102,-4.501157193777153e-21,-4.74206679745589e-06,-0.0022825764000000102,0.0010022800000000112
27.9,0.01001840000000009,-1.7449623172786118e-20,8.737541097191703e-21,-3.84953876088022e-21,-1.7449623172786118e-20,0.010000016443258142,9.205189186834395e-06,-4.055572635571756e-06,8.737541097191703e-21,9.205189186834395e-06,0.015298602919999984,-0.0023026220000000102,-3.84953876088022e-21,-4.055572635571756e-06,-0.0023026220000000102,0.0010023000000000113
27.92,0.010018560000000091,-1.7604348904221635e-20,5.975949037302249e-21,-3.42358046259362e-21,-1.7604348904221635e-20,0.010000013436341885,6.2957920137198176e-06,-3.6068163232620605e-06,5.975949037302249e-21,6.2957920137198176e-06,0.01539114872,-0.0023226680000000134,-3.42358046259362e-21,-3.6068163232620605e-06,-0.0023226680000000134,0.0010023200000000114
27.94,0.010018720000000092,-1.7755399500142343e-20,6.978222821212326e-21,-3.564075885274514e-21,-1.7755399500142343e-20,0.010000014301260657,7.351709198574252e-06,-3.7548313003907575e-06,6.978222821212326e-21,7.351709198574252e-06,0.015484496367999997,-0.0023427144000000132,-3.564075885274514e-21,-3.7548313003907575e-06,-0.0023427144000000132,0.0010023400000000115
27.96,0.010018880000000093,-1.791015163251983e-20,-2.478892928829062e-21,-2.1268336271810146e-21,-1.791015163251983e-20,0.010000011266530433,-2.6115675027967588e-06,-2.2406653873610735e-06,-2.478892928829062e-21,-2.6115675027967588e-06,0.015578645879999995,-0.002362761200000013,-2.1268336271810146e-21,-2.2406653873610735e-06,-0.002362761200000013,0.0010023600000000116
27.98,0.010019040000000094,-1.805367912456113e-20,-1.1365618089183778e-20,-7.766578348862271e-22,-1.805367912456113e-20,0.010000020057202423,-1.1973925338087311e-05,-8.182258857543678e-07,-1.1365618089183778e-20,-1.1973925338087311e-05,0.015673597271999993,-0.002382808400000013,-7.766578348862271e-22,-8.182258857543678e-07,-0.002382808400000013,0.0010023800000000117
28.0,0.010019200000000094,-1.8200623446199116e-20,-1.4222780501816748e-20,-3.4125469356749034e-22,-1.8200623446199116e-20,0.010000025248170275,-1.4984007952090894e-05,-3.595192263179816e-07,-1.4222780501816748e-20,-1.4984007952090894e-05,0.015769350559999992,-0.0024028560000000127,-3.4125469356749034e-22,-3.595192263179816e-07,-0.0024028560000000127,0.0010024000000000118
28.02,0.010019360000000095,-1.8356543881680895e-20,-1.1889181710985863e-20,-6.94719828404391e-22,-1.8356543881680895e-20,0.010000020982607374,-1.2525510977161604e-05,-7.319024175305924e-07,-1.1889181710985863e-20,-1.2525510977161604e-05,0.015865905759999993,-0.0024229040000000126,-6.94719828404391e-22,-7.319024175305924e-07,-0.0024229040000000126,0.0010024200000000119
28.04,0.010019520000000096,-1.8492058996047613e-20,-1.969949286845293e-20,4.96487003630316e-22,-1.8492058996047613e-20,0.010000038214493148,-2.0753843297754072e-05,5.230598341552269e-07,-1.969949286845293e-20,-2.0753843297754072e-05,0.015963262887999992,-0.0024429524000000123,4.96487003630316e-22,5.230598341552269e-07,-0.0024429524000000123,0.001002440000000012
28.06,0.010019680000000097,-1.8664570969581487e-20,-8.654952663114004e-21,-1.190081709236818e-21,-1.8664570969581487e-20,0.010000016469384804,-9.118180479021295e-06,-1.2537769103984041e-06,-8.654952663114004e-21,-9.118180479021295e-06,0.01606142195999999,-0.002463001200000012,-1.190081709236818e-21,-1.2537769103984041e-06,-0.002463001200000012,0.001002460000000012
